date,time,azi,elev,apmag,sbrt,observatory
2025-01-11,18:00,293.368079,-1.864751,19.338,n.a.,ssf
2025-01-11,18:30,315.240009,-33.760517,19.338,n.a.,hf
2025-01-11,18:30,289.658305,-7.847966,19.338,n.a.,ssf
2025-01-11,19:00,321.752512,-38.430227,19.339,n.a.,hf
2025-01-11,19:00,286.129134,-13.967877,19.339,n.a.,ssf
2025-01-11,19:30,329.368386,-42.417508,19.339,n.a.,hf
2025-01-11,19:30,282.711436,-20.196045,19.339,n.a.,ssf
2025-01-11,20:00,338.133809,-45.537682,19.34,n.a.,hf
2025-01-11,20:00,279.332484,-26.50801,19.34,n.a.,ssf
2025-01-11,20:30,347.921661,-47.598373,19.34,n.a.,hf
2025-01-11,20:30,275.909027,-32.881634,19.34,n.a.,ssf
2025-01-11,21:00,358.367332,-48.441346,19.341,n.a.,hf
2025-01-11,21:00,272.336087,-39.295281,19.341,n.a.,ssf
2025-01-11,21:30,8.907762,-47.993103,19.341,n.a.,hf
2025-01-11,21:30,268.467231,-45.725327,19.341,n.a.,ssf
2025-01-11,22:00,18.948213,-46.29342,19.342,n.a.,hf
2025-01-11,22:00,264.076694,-52.141992,19.342,n.a.,ssf
2025-01-11,22:30,28.052247,-43.479506,19.342,n.a.,hf
2025-01-11,22:30,258.779834,-58.500953,19.342,n.a.,ssf
2025-01-11,23:00,36.023269,-39.738546,19.343,n.a.,hf
2025-01-11,23:00,251.849871,-64.723643,19.343,n.a.,ssf
2025-01-11,23:30,42.863719,-35.260795,19.343,n.a.,hf
2025-01-11,23:30,241.760308,-70.643611,19.343,n.a.,ssf
2025-01-12,00:00,48.687723,-30.212193,19.344,n.a.,hf
2025-01-12,00:00,225.08503,-75.841489,19.344,n.a.,ssf
2025-01-12,00:30,53.648866,-24.725778,19.344,n.a.,hf
2025-01-12,00:30,195.923527,-79.188957,19.344,n.a.,ssf
2025-01-12,01:00,57.899252,-18.903636,19.345,n.a.,hf
2025-01-12,01:00,158.390211,-78.855536,19.345,n.a.,ssf
2025-01-12,01:30,61.572325,-12.822586,19.345,n.a.,hf
2025-01-12,01:30,131.54883,-75.086931,19.345,n.a.,ssf
2025-01-12,02:00,64.778679,-6.540156,19.346,n.a.,hf
2025-01-12,02:00,116.292656,-69.723277,19.346,n.a.,ssf
