date,time,azi,elev,apmag,sbrt,observatory
2025-01-12,11:30,126.217997,23.025683,20.985,5.298,hf
2025-01-12,11:30,117.646215,-2.845824,20.985,5.298,ssf
2025-01-12,12:00,131.006805,28.521673,20.984,5.298,hf
2025-01-12,12:00,113.745569,2.948439,20.984,5.298,ssf
2025-01-12,12:30,136.609805,33.598346,20.984,5.298,hf
2025-01-12,12:30,110.092009,8.913223,20.984,5.298,ssf
2025-01-12,13:00,143.170606,38.131463,20.983,5.298,hf
2025-01-12,13:00,106.618414,15.015204,20.983,5.298,ssf
2025-01-12,13:30,150.801586,41.966054,20.983,5.298,hf
2025-01-12,13:30,103.258438,21.226631,20.983,5.298,ssf
2025-01-12,14:00,159.522397,44.922826,20.983,5.298,hf
2025-01-12,14:00,99.942157,27.523711,20.983,5.298,ssf
2025-01-12,14:30,169.181588,46.820587,20.982,5.298,hf
2025-01-12,14:30,96.589344,33.885066,20.982,5.298,ssf
2025-01-12,15:00,179.408858,47.516897,20.982,5.298,hf
2025-01-12,15:00,93.09842,40.290044,20.982,5.298,ssf
2025-01-12,15:30,189.66625,46.953347,20.981,5.298,hf
